,HI30_GerEme,HI30_EmeEnJ,HI30_EnJFlo,HI30_FloFla,HI30_FlaFlw,HI30_FlwStG,HI30_StGEnG,HI30_EnGMat,HI30_MatHar,CumHI30_GerEme,CumHI30_EmeEnJ,CumHI30_EnJFlo,CumHI30_FloFla,CumHI30_FlaFlw,CumHI30_FlwStG,CumHI30_StGEnG,CumHI30_EnGMat,CumHI30_MatHar,TT_GerEme,TT_EmeEnJ,TT_EnJFlo,TT_FloFla,TT_FlaFlw,TT_FlwStG,TT_StGEnG,TT_EnGMat,TT_MatHar,biomass_GerEme,biomass_EmeEnJ,biomass_EnJFlo,biomass_FloFla,biomass_FlaFlw,biomass_FlwStG,biomass_StGEnG,biomass_EnGMat,biomass_MatHar,yield_FlaFlw,yield_FlwStG,yield_StGEnG,yield_EnGMat,yield_MatHar,Eo_GerEme,Eo_EmeEnJ,Eo_EnJFlo,Eo_FloFla,Eo_FlaFlw,Eo_FlwStG,Eo_StGEnG,Eo_EnGMat,Eo_MatHar,Eos_GerEme,Eos_EmeEnJ,Eos_EnJFlo,Eos_FloFla,Eos_FlaFlw,Eos_FlwStG,Eos_StGEnG,Eos_EnGMat,Eos_MatHar,Es_GerEme,Es_EmeEnJ,Es_EnJFlo,Es_FloFla,Es_FlaFlw,Es_FlwStG,Es_StGEnG,Es_EnGMat,Es_MatHar,ESW_GerEme,ESW_EmeEnJ,ESW_EnJFlo,ESW_FloFla,ESW_FlaFlw,ESW_FlwStG,ESW_StGEnG,ESW_EnGMat,ESW_MatHar,Flow_GerEme,Flow_EmeEnJ,Flow_EnJFlo,Flow_FloFla,Flow_FlaFlw,Flow_FlwStG,Flow_StGEnG,Flow_EnGMat,Flow_MatHar,FlowNO3_GerEme,FlowNO3_EmeEnJ,FlowNO3_EnJFlo,FlowNO3_FloFla,FlowNO3_FlaFlw,FlowNO3_FlwStG,FlowNO3_StGEnG,FlowNO3_EnGMat,FlowNO3_MatHar,Flux_GerEme,Flux_EmeEnJ,Flux_EnJFlo,Flux_FloFla,Flux_FlaFlw,Flux_FlwStG,Flux_StGEnG,Flux_EnGMat,Flux_MatHar,Infiltration_GerEme,Infiltration_EmeEnJ,Infiltration_EnJFlo,Infiltration_FloFla,Infiltration_FlaFlw,Infiltration_FlwStG,Infiltration_StGEnG,Infiltration_EnGMat,Infiltration_MatHar,PotInf_GerEme,PotInf_EmeEnJ,PotInf_EnJFlo,PotInf_FloFla,PotInf_FlaFlw,PotInf_FlwStG,PotInf_StGEnG,PotInf_EnGMat,PotInf_MatHar,PotRunoff_GerEme,PotRunoff_EmeEnJ,PotRunoff_EnJFlo,PotRunoff_FloFla,PotRunoff_FlaFlw,PotRunoff_FlwStG,PotRunoff_StGEnG,PotRunoff_EnGMat,PotRunoff_MatHar,Runoff_GerEme,Runoff_EmeEnJ,Runoff_EnJFlo,Runoff_FloFla,Runoff_FlaFlw,Runoff_FlwStG,Runoff_StGEnG,Runoff_EnGMat,Runoff_MatHar,SW_GerEme,SW_EmeEnJ,SW_EnJFlo,SW_FloFla,SW_FlaFlw,SW_FlwStG,SW_StGEnG,SW_EnGMat,SW_MatHar,T_GerEme,T_EmeEnJ,T_EnJFlo,T_FloFla,T_FlaFlw,T_FlwStG,T_StGEnG,T_EnGMat,T_MatHar,WaterTable_GerEme,WaterTable_EmeEnJ,WaterTable_EnJFlo,WaterTable_FloFla,WaterTable_FlaFlw,WaterTable_FlwStG,WaterTable_StGEnG,WaterTable_EnGMat,CoverGreen_GerEme,CoverGreen_EmeEnJ,CoverGreen_EnJFlo,CoverGreen_FloFla,CoverGreen_FlaFlw,CoverGreen_FlwStG,CoverGreen_StGEnG,CoverGreen_EnGMat,CoverGreen_MatHar,CoverTotal_GerEme,CoverTotal_EmeEnJ,CoverTotal_EnJFlo,CoverTotal_FloFla,CoverTotal_FlaFlw,CoverTotal_FlwStG,CoverTotal_StGEnG,CoverTotal_EnGMat,CoverTotal_MatHar,LAI_GerEme,LAI_EmeEnJ,LAI_EnJFlo,LAI_FloFla,LAI_FlaFlw,LAI_FlwStG,LAI_StGEnG,LAI_EnGMat,LAI_MatHar,CumTT_GerEme,CumTT_EmeEnJ,CumTT_EnJFlo,CumTT_FloFla,CumTT_FlaFlw,CumTT_FlwStG,CumTT_StGEnG,CumTT_EnGMat,CumTT_MatHar
2020-TXH3,3,10,1,30,4,7,27,2,1,3,13,14,44,48,55,82,84,85,11.10808037,13.19257221,14.2840948,16.69832326,20.23057015,19.33893571,19.70480979,20.88452575,20.951821,0.016704314,1.967142847,8.170867,237.7255079,746.5919,940.7556286,1349.569593,1477.67,1477.67,0.032790093,0.561852379,5.981831727,8.26047319,8.26047319,4.717103814,5.308051006,6.843748,5.609357111,7.324351575,7.659041243,5.920371907,8.54391595,8.6835498,4.498007557,4.968600612,6.0784349,2.638419914,1.7339891,2.031565214,2.744428807,5.99859125,6.1267708,3.384620773,2.43494756,2.068568336,1.414557675,1.578777354,0.989683893,1.369518579,1.238151688,0.918559851,193.3760512,186.4137492,188.3859761,185.3311612,152.2438525,130.4806936,138.2266231,143.6038012,142.7747761,-0.203008413,-0.1044413,-0.041602435,-0.092507359,-0.189806249,-0.156543626,-0.161064631,-0.108958403,-0.107633847,2.580111492,0.343821488,0.045377742,2.034645431,-0.009124103,-0.005174356,0.557713029,0.002741268,0.002638985,6.4163923,1.547505971,0.546492,2.665457467,0,0,3.695895181,0,0,3.851475714,2.479411765,0,3.738790686,0.3225,0.017142857,4.01209137,0.285,0,3.891428571,2.479411765,0,3.758571429,0.3225,0.017142857,4.965925926,0.285,0,3.891428571,2.479411765,0,3.758571429,0.3225,0.017142857,4.965925926,0.285,0,0.039952814,0,0,0.019780717,0,0,0.953834426,0,0,3.34391587,3.309104362,3.318965517,3.303691419,3.138254856,3.029439078,3.068168732,3.09505462,3.090909465,0.894363763,4.845327228,2.00342,2.941658808,3.2128605,7.57137,6.592115924,7.415826,7.915826,0,0,0,0,0,0,0,0,0.000183629,0.016603184,0.05923624,0.552195045,0.823606325,0.747963671,0.370302888,0.059694395,0.05612613,0.000183629,0.016603184,0.05923624,0.552565179,0.8270047,0.757240043,0.446038941,0.1977614,0.1949454,0.000459369,0.042293799,0.1526581,2.67275112,4.8091325,4.238819714,1.524188478,0.15389385,0.1444068,69.30028257,200.621705,312.928617,592.6465616,913.4625383,1002.334324,1312.27058,1582.369824,1592.845734
2020-WIH1,3,4,0,19,2,4,13,0,0,3,7,7,26,28,32,45,45,45,5.735312264,11.66739322,12.3527999,13.56359758,14.56479192,14.68935447,13.64197379,10.3305638,10.9377953,0.003143972,0.692192605,3.3303985,163.4352975,608.46226,808.9494,1411.665316,1823.485,1823.485,0.017111772,0.376905529,6.164190083,11.17505574,11.17505574,3.729679564,5.117964675,6.3781615,5.661856385,4.44186436,5.078170333,4.715046941,2.32186935,4.0439029,3.410257464,4.732549025,5.8037446,3.215329413,1.23957996,1.371533478,1.490019914,0.87539755,1.5773729,1.977371494,2.500240459,1.707956055,1.742671544,1.131611675,1.357807071,1.450199292,0.875397558,1.577372875,220.0357551,250.8646959,253.34443,268.0124743,279.6231244,256.4929439,195.0106461,163.5932567,164.4086045,-0.245974754,-0.181768547,-0.160744715,-0.208892907,-0.231934993,-0.179029042,-0.120991861,-0.260749887,-0.282616772,5.078134988,3.943952716,0.838983095,2.723229965,3.501563255,0.860203674,0.041588329,0.096992232,0.141221275,4.111882071,6.411379414,3.48092385,5.313046248,9.372038218,2.437826422,0.252205761,0.820077,1.2728539,4.803335786,3.297367438,0.3,4.394594974,5.3571572,2.770085778,2.910851757,9.205,4.845,5.472857143,3.52625,0.3,5.066410256,6.41,2.781111111,2.934324324,9.205,4.845,5.472857143,3.52625,0.3,5.066410256,6.41,2.781111111,2.934324324,9.205,4.845,0.669521372,0.228882575,0,0.671815405,1.0528428,0.011025237,0.023472522,0,0,2.374430095,2.528574798,2.540973475,2.614313699,2.672366964,2.556716037,2.249304553,2.092217629,2.096294368,2.916444319,1.996289049,3.732133,2.589724207,0.24495463,0.869066953,1.195549637,0,0,0,0,0,0.409239231,0,0,0,0,3.46E-05,0.005929243,0.0253425,0.398289928,0.77073318,0.755521278,0.660719635,0.54151005,0.535789,3.46E-05,0.005929243,0.0253425,0.398426762,0.77180094,0.757837289,0.672425011,0.5667586,0.56176075,8.65E-05,0.0149253,0.064178915,1.620530241,3.6823418,3.522897222,2.739833595,1.9495765,1.9186045,40.11530636,171.8377536,269.4068415,515.5343465,820.7134606,906.4858956,1201.556146,1457.015389,1467.953184
2020-WIH2,0,4,1,19,2,3,14,0,0,0,4,5,24,26,29,43,43,43,7.78511349,11.67629521,13.4594676,13.44991888,14.41244522,14.21242469,13.03342763,9.58045535,11.05375335,0.00440958,0.918281185,3.69805,171.2990541,632.50094,840.9084444,1448.328529,1831.015,1831.015,0.01319727,0.378782874,6.311542801,11.10609814,11.10609814,3.30850263,5.638909606,7.5050194,5.540172938,4.92377238,5.268099189,4.607019266,4.6443537,3.35582205,3.0198307,5.199457606,6.8314898,3.129427665,1.27700266,1.403995789,1.448170979,1.7349572,1.26353815,1.991920738,2.449241437,1.237082447,1.812141432,1.225321026,1.377930715,1.396214547,1.67202267,1.263538145,220.2561853,242.937079,243.9684849,267.5933028,259.6343408,237.1494737,178.8700837,163.1387785,162.4804297,-0.247274869,-0.272778605,-0.187131889,-0.167829904,-0.299277588,-0.210660353,-0.216106906,-0.20956811,-0.222991451,8.108156562,3.816676218,0.648713546,2.952840487,1.192615342,0.087253715,0.063416827,0.01890491,0.019717437,7.02381006,5.698901667,2.28740624,6.20575712,2.96194282,0.316979411,0.671355339,0,0,6.4461562,3.382327353,0,4.5449921,1.114,2.469583778,3.106758895,0.04,2.89,7.324,3.808235294,0,4.839,1.114,2.471111111,3.216578947,0.04,2.89,7.324,3.808235294,0,4.839,1.114,2.471111111,3.216578947,0.04,2.89,0.87784389,0.425908059,0,0.294007868,0,0.001527416,0.109820034,0,0,2.441987278,2.555391745,2.560548776,2.678672869,2.63887806,2.526453719,2.235056771,2.156400261,2.153108516,2.500006122,2.198297808,4.599275,2.024411686,0.094182069,0.632455157,0.734243218,0.067714136,0.092553525,0,0,0,0,0,0,0,0,4.85E-05,0.00764897,0.02748449,0.407536862,0.7796359,0.764259211,0.663679816,0.5448177,0.53626405,4.85E-05,0.00764897,0.02748449,0.407681797,0.78073288,0.766625044,0.676199189,0.57106545,0.56361525,0.000121263,0.019289118,0.06967313,1.690819388,3.7813848,3.614093556,2.768812579,1.9677335,1.9212275,45.9833887,177.2541082,271.910058,516.9695107,827.0775536,910.6642143,1208.455171,1455.157467,1466.21122
2021-DEH1,2,3,0,20,3,8,26,1,2,2,5,5,25,28,36,62,63,65,11.85369943,10.193607,11.4779884,14.89588125,15.75276425,18.58687495,17.81199976,20.9099989,21.1030931,0.014713114,0.200495705,0.2320327,47.48788316,266.9536,374.40145,698.5936667,867.0758,867.0758,0.01350803,0.255010271,3.55165227,5.52157315,5.52157315,5.193273971,5.083467123,3.026798,5.529127113,6.4725686,6.291515138,5.388176483,6.907007,6.7715999,4.746958314,4.67287915,2.7874143,4.232604425,2.961019725,2.8902266,2.87732839,4.5168364,4.4858731,1.69493511,0.890072837,0.030871237,2.118267175,2.530292372,2.33917493,2.264490452,4.51683636,4.123737975,166.0616411,163.1283439,159.4783317,194.7486183,189.8836859,198.1723735,162.5947202,157.8629655,155.9767426,0.017707454,0.017712092,0.02082128,0.014019402,0.045895055,0.038614147,0.074042986,0.102094886,0.104069338,0.069192291,0.018605359,-0.000126688,13.0355545,9.70514153,10.66862141,1.870527397,0.69908311,0.508659734,1.731625849,0.544502495,0.092540777,12.99837289,10.46447924,12.88424841,3.424317378,1.575231634,1.093885582,0.83,0.794545455,0.01,4.874401225,0.915,6.32299325,2.962,1.48,1.53,0.83,0.794545455,0.01,5.0845,0.915,6.625,2.962,1.48,1.53,0.83,0.794545455,0.01,5.0845,0.915,6.625,2.962,1.48,1.53,0,0,0,0.210098722,0,0.302006825,0,0,0,1.796276717,1.78161022,1.76336015,1.939711592,1.915386912,1.956830374,1.778942102,1.755283333,1.745852212,5.121185,10.13838441,12.58032,3.089689618,1.086136413,1.545972024,3.06265361,0.8975307,1.39753085,1794.250361,1797.833217,1799.438198,1778.981904,1787.362295,1794.752364,1793.93152,1799.871493,0.000161753,0.001017248,0.000496972,0.147617856,0.450072175,0.443633425,0.34576683,0.2062441,0.1979934,0.000161753,0.001026591,0.000557579,0.147756514,0.450608525,0.444661813,0.354725967,0.2285467,0.22113495,0.000404611,0.00372028,0.002485479,0.479221955,1.49492675,1.465871875,1.095090217,0.5774482,0.55172835,57.48911386,187.4359445,302.284739,579.5239734,910.5865933,1001.116458,1329.529955,1580.706451,1591.354545
2021-GAH2,0,6,1,29,4,8,28,1,2,0,6,7,36,40,48,76,77,79,8.374257122,11.97279758,13.4492391,15.92523129,18.50740668,16.77243454,19.03548369,20.187559,20.24628735,0.008403316,1.362459329,5.053401,158.9779988,545.65855,686.1964556,1070.746789,1227.253,1227.253,0.023781973,0.404494149,4.811134015,7.21030742,7.21030742,4.946852233,5.024543884,4.0889288,5.677429317,7.314927575,5.024545744,5.544390696,6.3812593,6.41291385,4.702574178,4.731410663,3.7292234,3.167218194,2.2568995,1.615551811,2.652083518,4.282882,4.3339438,0.660931998,2.077366226,2.541110575,1.321017074,1.949797885,1.469169866,2.238865009,2.452920806,2.533185795,207.5126877,241.192197,253.5240208,230.9007928,184.8873115,202.2880026,166.2085363,166.7690979,165.4040884,-0.021262939,-0.047490701,-0.04878254,0.07282757,0.105753723,0.021353909,0.093420492,0.038744985,0.091014624,0.059446102,7.635118717,4.27351353,1.69098628,-0.000589918,1.702886389,0.17590318,0.089087749,0.057262935,1.38817115,8.35722041,10.9760582,4.843721375,0.007905076,2.455002175,0.5436768,0.1859933,0.09299665,0.003333333,4.660380158,4.5,1.951063278,0.02,5.849467222,3.756293929,0.43,0.84,0.003333333,4.810526316,4.5,2.003055556,0.02,5.865555556,3.834285714,0.43,0.84,0.003333333,4.810526316,4.5,2.003055556,0.02,5.865555556,3.834285714,0.43,0.84,0,0.150146174,0,0.051992278,0,0.016088195,0.077991821,0,0,2.395258585,2.563656132,2.62531526,2.512199111,2.282131702,2.369135163,2.188737834,2.191540624,2.184715581,15.30328,3.610531706,3.155305,8.145201373,2.229144975,1.066877686,1.24788415,2.068215,2.4975585,0,0,0,0,0,0,0,0,9.24E-05,0.011232678,0.03842823,0.407292821,0.6563992,0.661137322,0.379559368,0.1388191,0.13262135,9.24E-05,0.011232678,0.03842823,0.408003678,0.66268975,0.671401889,0.427109371,0.2228429,0.2176721,0.000231091,0.028406647,0.09796517,1.638987255,3.1840965,2.775950222,1.296911061,0.3736267,0.355763,57.73825344,197.7895782,308.859208,562.4793261,895.7011368,989.4766616,1311.882743,1570.799161,1580.951669
2021-IAH4,2,6,1,33,2,8,29,2,1,2,8,9,42,44,52,81,83,84,9.233675075,9.792762948,14.7494962,17.2308813,13.8573037,16.03770181,17.46270678,16.65051125,19.4450006,0.009140514,2.076679337,10.81976,293.4398916,769.13822,950.4414111,1325.516273,1444.432,1444.432,0.01228615,0.357041916,5.336359312,8.02241565,8.02241565,5.2913172,4.251720124,7.2120524,6.179060159,4.16072976,5.2647331,5.658553064,6.20110105,6.21414,4.80827795,3.836116276,6.1273752,2.823802046,1.0563516,1.4504722,2.973274248,4.4966327,4.5236997,0.671521599,1.8338461,1.053519318,1.190919929,1.026819852,1.386036859,1.89508788,3.805618189,4.523699674,130.5182923,152.0169883,154.0694316,122.3279116,110.3420402,103.7478503,64.20371899,55.29325243,54.59663054,-0.0569224,-0.121752429,-0.094495191,-0.082408,-0.169187056,-0.128079516,-0.034436021,-0.032530709,-0.031089524,0.001698314,1.231670933,0.010680726,0.070433006,2.161428648,0.993314615,0.01522713,0.014689597,0.013789301,0,0.516511932,0,0.011799255,1.53940465,0.841238956,0,0,0,0.895,2.692644,0,2.144864865,7.6885724,2.192171222,2.146363667,1.975,3.48,0.895,2.692758621,0,2.144864865,7.692,2.197777778,2.146363636,1.975,3.48,0.895,2.692758621,0,2.144864865,7.692,2.197777778,2.146363636,1.975,3.48,0,0.000114614,0,0,0.003427532,0.005606433,0,0,0,2.128286465,2.235779946,2.24604219,2.087334564,2.027405219,1.994434251,1.796713603,1.752161258,1.74867816,23.19681,4.576466354,6.142222,6.515262086,0.062340129,1.715196827,4.537472777,0.28023195,0.3885635,0,0,0,0,0,0,0,0,0.000100505,0.015986881,0.07143814,0.548721579,0.79424854,0.715522244,0.280902513,0.03139294,0.0287318,0.000100505,0.015988399,0.07143968,0.551221214,0.80348764,0.733805456,0.375998439,0.1789719,0.1768854,0.000251364,0.040813339,0.1852957,2.651666673,4.0685716,3.428929889,1.059506109,0.079750095,0.0728816,53.21404125,207.4795114,359.722087,676.4729781,1007.985388,1098.456392,1451.131206,1733.12882,1742.85132
2021-ILH1,0,4,1,24,4,5,21,1,2,0,4,5,29,33,38,59,60,62,8.708902389,9.729272038,14.4801233,14.19516852,16.44429465,15.10662379,15.30061125,16.1549997,16.80249975,0.005974529,0.357550247,1.90514,178.5912274,632.526525,782.88008,1305.646627,1651.683,1651.683,0.024906748,0.438953538,5.763357469,9.89243353,9.89243353,3.739925022,4.366462033,6.6089966,5.290812363,5.92981545,3.36297968,4.7226157,4.4277099,4.84979475,3.465886356,4.079378095,6.1098445,2.944800578,1.496967875,0.87428819,1.468078155,1.6071285,1.7725232,2.703059423,2.111509085,3.020741559,1.558336149,1.496967868,0.873388705,1.421720931,1.607128485,1.772523198,267.4854037,291.3667037,303.8647729,317.1244857,343.4556236,347.4846138,316.2248719,281.2178214,278.655995,-0.177631179,-0.137087796,-0.074080287,-0.12071071,0.062459695,-0.013944349,-0.028529706,-0.073628558,-0.042214137,3.404911472,4.395131734,2.824460653,3.784927093,3.287783613,1.555816682,0.482597674,0.004948398,0.003243921,3.480213332,8.388528293,8.6528112,11.61570403,16.2817432,13.35168804,4.142481556,0,0,4.959134556,3.837848,8.42,5.24680505,0.3975,7.5764922,2.653614394,0.58,0.305,5.018888889,3.97952381,8.42,5.57475,0.3975,7.998,2.71969697,0.58,0.305,5.018888889,3.97952381,8.42,5.57475,0.3975,7.998,2.71969697,0.58,0.305,0.0597544,0.141675832,0,0.327944885,0,0.421507811,0.0660826,0,0,3.088120936,3.207527445,3.270017773,3.33631635,3.467972047,3.488116996,3.331818276,3.156782985,3.143973875,0.694349076,2.250107407,2.071423,2.791105517,1.9507683,0.773386206,0.944626248,0.302891,0.5857006,0,0,0,1.4265032,0,0,0,0,6.57E-05,0.003309604,0.01845798,0.429464971,0.796175775,0.77788907,0.674719539,0.5594046,0.5547211,6.57E-05,0.00333108,0.01848416,0.429617693,0.79732205,0.78057151,0.688047864,0.5864916,0.58242895,0.0001643,0.008316923,0.04657613,1.837801337,3.97644775,3.7640536,2.84889997,2.04907,2.022774,59.19931178,168.6713281,289.487611,551.3285267,867.695478,958.461469,1272.109314,1517.090637,1525.815637
2021-INH1,1,7,2,20,2,7,21,1,2,1,8,10,30,32,39,60,61,63,10.22600231,14.52628393,18.9749999,14.84845064,14.91151376,16.4876171,16.51898874,20.2404297,20.15771475,0.004569719,0.211369385,0.9084707,138.1044063,479.95978,653.093775,1159.28621,1486.963,1486.963,0.013168642,0.357961639,5.296183384,9.08265813,9.08265813,4.536938075,5.407882736,7.14260095,5.04748016,4.51090466,5.371331325,5.058682497,6.2371401,5.56741595,4.27465945,5.129660718,6.7655279,3.0720143,1.242325,1.506207088,1.625436979,2.3935641,2.1418779,2.471303174,2.27862063,2.088939188,1.755180103,1.234210214,1.443960313,1.595161567,2.393564134,2.141877905,227.32935,228.4506594,227.4655155,262.8159786,295.3212356,270.0520417,193.6163553,143.6012786,149.0236676,-0.222708419,-0.235673826,-0.222431443,-0.199273187,-0.067018706,-0.024302623,-0.159073233,-0.085353229,-0.104834509,3.182041552,0.742155199,0.10968754,5.532055299,4.852672056,1.008820204,0.014790876,0.006596769,0.010757214,3.333514465,1.517710156,0.69107955,9.732449245,13.77210212,3.814083861,0.019561762,0,0,3.99520175,2.225454545,1.11,5.826135857,3.2832464,1.5225,1.415517241,5.7,10.9149995,4.02,2.225454545,1.11,6.038,3.534,1.5225,1.415517241,5.7,10.915,4.02,2.225454545,1.11,6.038,3.534,1.5225,1.415517241,5.7,10.915,0.024798225,0,0,0.211864187,0.2507536,0,0,0,0,2.590340382,2.595946929,2.591021195,2.767773523,2.93029981,2.803953828,2.421775407,2.171700036,2.198811983,2.489677296,3.233480909,3.5897515,1.69262862,0.636991436,1.039815703,1.572550232,1.544713,0.7723565,0,0,0,0.732089171,0,0,0,0,5.03E-05,0.002220715,0.009432783,0.407637801,0.75230352,0.737578513,0.652031207,0.5305403,0.52513385,5.03E-05,0.002220715,0.009432783,0.40770141,0.75295358,0.739406738,0.661912259,0.5533684,0.548781,0.000125667,0.005564239,0.02369805,1.639948784,3.488996,3.34578825,2.672407103,1.914752,1.874128,67.14043413,168.051921,257.311267,514.7976747,796.8600668,882.6327825,1162.657123,1404.711219,1414.748719
2021-MIH1,2,8,0,20,2,7,22,0,0,2,10,10,30,32,39,61,61,61,11.01899181,11.78918394,14.7299995,13.8351755,12.86764702,13.87452712,15.01176057,10.9176439,11.7172601,0.010441899,0.977780477,4.290815,223.3227613,698.48314,925.22645,1496.414676,1769.403,1769.403,0.012542632,0.428319948,6.18931226,10.32265715,10.32265715,4.9850621,5.098848194,3.3287889,4.727467995,4.99175382,5.02634607,4.897058612,4.61192705,3.18613335,4.557514938,4.635418672,2.9326254,2.380199198,1.1795429,1.22980481,1.457273044,1.79162395,1.2547514,0.779145434,1.331988737,1.97513266,1.408725686,1.179542915,1.180682922,1.444253535,1.791623984,1.254751431,125.5669219,133.4350526,135.4037355,182.8291374,191.6065405,186.143374,138.6963135,96.33848101,93.51676765,0.032771592,0.016092173,0.014417436,-0.074397473,-0.084192223,-0.055152485,0.003427298,0.029316474,0.030046968,-0.002956311,-0.000725188,-0.002307628,6.599521923,0.917555134,0.978154011,0.121231038,-0.003265132,-0.003445232,0,0,0,7.180180728,1.948141146,3.415789641,1.165475338,0,0,0.38125,1.996666667,2.89,5.488644857,0.152,4.0032041,2.902446676,0,0.465,0.38125,1.996666667,2.89,6.055952381,0.152,4.15,3.079117647,0,0.465,0.38125,1.996666667,2.89,6.055952381,0.152,4.15,3.079117647,0,0.465,0,0,0,0.567307645,0,0.14679585,0.176670941,0,0,2.103292917,2.142633575,2.152476963,2.389603989,2.433491002,2.406175176,2.168939868,1.957150721,1.943042155,23.27466625,11.89683567,7.082342,2.074064427,0.815464762,0.895903884,0.899635863,2.502386,2.136886,0,0,0,0,0,0,0,0,0.000114808,0.008667856,0.03616814,0.509496613,0.83349984,0.81573873,0.689349035,0.4993626,0.49005915,0.000114808,0.008672717,0.03618274,0.509766573,0.83505458,0.81885444,0.707152091,0.5432302,0.5354949,0.000287152,0.022033963,0.09209604,2.314075563,4.4823038,4.2314404,3.026532441,1.7376495,1.683815,48.99162175,187.6273299,290.430093,579.9590033,883.1789508,973.5169951,1277.76051,1538.643013,1550.360273
2021-MNH1,0,10,1,31,4,8,24,0,0,0,10,11,42,46,54,78,78,78,11.30269843,13.54362159,19.7250004,15.42070937,17.0749712,19.12706964,15.51777776,10.56011575,11.39182335,0.010349159,2.151283482,10.70689,314.741381,861.381225,1011.374738,1354.433028,1466.439,1466.439,0.021804883,0.437201201,5.294497413,7.62768925,7.62768925,4.226802871,6.07562834,7.6011129,5.915123802,4.671221125,5.523320375,4.763630028,1.24460195,2.96130385,3.872836157,5.55143781,6.4608329,2.667752805,1.156224025,1.5866664,2.48686325,0.92384055,2.2186865,1.506403237,2.12332955,0.947006859,1.218440939,1.156224032,1.345395532,1.962024035,0.923840555,2.218686516,137.1563993,166.7288814,161.6017495,138.720844,107.683435,92.56714822,80.26183285,141.9599883,146.3542692,-0.06947366,-0.118493847,-0.069499352,-0.096574247,-0.057870161,-0.035268571,-0.057578062,-0.199802082,-0.158579474,1.148641312,3.350948703,-0.026210354,0.571968087,0.048787669,0.021335297,0.553378478,2.12859836,2.34899939,0.388647061,1.930322067,0,0.505324339,0,0,1.932291806,7.8488855,8.8428943,5.458571286,2.84388495,0.15,2.756968951,0.0425,1.07125,4.323110861,12.20671,6.64801,5.458571429,2.9365,0.15,2.758292683,0.0425,1.07125,4.767222222,12.725,6.98,5.458571429,2.9365,0.15,2.758292683,0.0425,1.07125,4.767222222,12.725,6.98,0,0.09261505,0,0.001323723,0,0,0.444111372,0.51828995,0.33198985,2.333758703,2.481621118,2.455985425,2.341580927,2.186393881,2.110812447,2.049285874,2.35777664,2.379748057,17.5579066,3.272232842,10.34546,5.188785353,4.615984,4.29922,2.62153262,0.005695155,0,0,0,0,0,0,0,0,0,0.000113795,0.016479824,0.07426658,0.567350702,0.787954325,0.691604975,0.281427674,0.01208538,0.009504161,0.000113795,0.016479824,0.07426658,0.569088717,0.796648425,0.710275113,0.379832933,0.1686858,0.16667685,0.000284602,0.042111687,0.1929224,2.748190815,4.3865,3.738735875,1.153611683,0.03040063,0.02387534,49.53240314,200.9636873,342.862987,658.3633533,981.4820708,1075.086956,1416.369193,1688.558191,1699.950014
2021-NEH1,0,6,1,31,4,7,28,2,2,0,6,7,38,42,49,77,79,81,7.35933676,11.87333583,17.3149996,16.8014744,15.74957646,15.73695696,18.20478691,18.8664101,19.3814095,0.008518208,1.6817221,6.621936,228.8019215,719.92954,895.579075,1382.974276,1642.411,1642.411,0.01432799,0.381713598,5.825917768,9.60212334,9.60212334,3.6801216,4.765247,7.7992824,6.262952241,5.75241294,4.595881,5.943042234,6.6164281,6.4199015,3.37144897,4.33616304,6.8713536,3.050560794,1.40064528,1.1591384,2.215217297,3.8945613,3.91357745,2.058629456,2.145758739,1.055941612,1.484002961,1.366385138,1.116541289,1.728283114,1.007682481,0.930261758,291.2074401,293.7463665,292.8001719,273.058438,219.3139987,207.7549168,139.6486854,100.512834,98.08560996,-0.168735712,-0.152397374,-0.109069975,-0.149098368,-0.123405562,-0.151446006,0.011488997,0.038286693,0.039455969,1.90419961,1.384397378,0.067035621,0.96800432,0.19981532,0.183442005,0.005189665,-0.003644141,-0.004084699,1.906076644,1.757296413,1.39038629,0.878767884,0.2047746,0.19772015,0,0,0,2.6063413,2.4356163,0,2.557259294,5.566,1.91125,1.499655172,0.005,0,2.625,2.4785,0,2.561764706,5.566,1.91125,1.499655172,0.005,0,2.625,2.4785,0,2.561764706,5.566,1.91125,1.499655172,0.005,0,0.01865872,0.042883675,0,0.004505388,0,0,0,0,0,3.056716792,3.069411425,3.064680463,2.965971782,2.697249593,2.639454181,2.298923016,2.103243758,2.091107635,2.883202502,3.41151972,6.116468,3.873489523,1.14231219,0.338932198,3.399619692,6.756818,7.756818,0,0,0,0,0,0,0,0,9.37E-05,0.013526644,0.04658924,0.514559603,0.81551948,0.793784263,0.537210393,0.1920632,0.16794485,9.37E-05,0.013526644,0.04658924,0.514858847,0.81759604,0.79781095,0.573805831,0.2849095,0.2651856,0.000234251,0.034267946,0.1192736,2.305015871,4.226373,3.9495965,2.224343766,0.53345085,0.45990995,43.2744579,195.5640344,309.097947,586.6865248,895.9495318,981.8323724,1294.364226,1559.019482,1578.400891
